transaction_id,customer_id,first_name,last_name,email,state,product_type,size,quantity,unit_price,discount_amount,total_amount,collection_type,sale_date
1502308,2326581,Zoe,Perry,zoe.p35@yahoo.com,Colorado,NGL Energy,20lb,4,24.99,0.0,99.96,Delivery,2024-12-27
8482755,4536777,Ricardo,Kim,ricardo.kim@live.com,Minnesota,AmeriGas,33lb,4,49.95,0.0,199.8,Delivery,2024-07-30
9191751,1879109,Carlos,Gonzalez,carlosgonzalez1602@att.net,Oregon,AmeriGas,33lb,1,49.95,0.0,49.95,Delivery,2024-04-25
6251441,9284509,Benjamin,Lee,benjamin.lee@live.com,Wisconsin,Suburban Propane,20lb,3,24.99,0.0,74.97,Delivery,2024-06-22
5629621,9225346,Chloe,White,chloe19@yahoo.com,Florida,Blue Rhino,420lb,4,849.0,169.8,3226.2,Pickup,2024-09-22
1037485,1879109,Carlos,Gonzalez,carlosgonzalez1602@att.net,Oregon,NGL Energy,100lb,2,149.0,0.0,298.0,Pickup,2024-03-01
9060593,8948107,Lars,Gibson,lgibson@outlook.com,Arizona,Ferrellgas,100lb,3,149.0,0.0,447.0,Delivery,2024-06-23
7199749,3508522,Paulo,Washington,paulowashington1664@comcast.net,Georgia,AmeriGas,420lb,2,849.0,0.0,1698.0,Pickup,2024-04-03
9778699,9612629,Isabella,Griffin,isabella.g58@yahoo.com,Iowa,Blue Rhino,420lb,3,849.0,0.0,2547.0,Delivery,2024-07-23
6587015,2472884,Megan,Powell,megan_powell@yahoo.com,Oklahoma,Blue Rhino,33lb,3,49.95,0.0,149.85,Pickup,2024-04-04
8765307,2229110,Freya,Nguyen,freya_nguyen@att.net,Iowa,Suburban Propane,33lb,3,49.95,0.0,149.85,Pickup,2024-06-02
4171246,9874152,Robert,Snyder,robertsnyder1997@hotmail.com,North Carolina,AmeriGas,1lb,5,4.49,0.0,22.45,Pickup,2024-12-04
1810848,6379867,Mohammed,James,mohammed.j39@outlook.com,North Carolina,NGL Energy,20lb,2,24.99,0.0,49.98,Pickup,2024-12-23
4297008,2832517,Fatima,Reed,fatima.r30@gmail.com,California,Suburban Propane,420lb,3,849.0,0.0,2547.0,Delivery,2024-04-02
9278722,9646701,Priya,Henry,priya_henry@sbcglobal.net,New Mexico,Suburban Propane,33lb,3,49.95,0.0,149.85,Pickup,2024-03-22
3476408,7084862,Destiny,Perry,destiny51@att.net,North Carolina,Suburban Propane,100lb,2,149.0,0.0,298.0,Pickup,2024-04-03
6038910,6217344,Roberto,Bennett,roberto.b18@aol.com,Oregon,Ferrellgas,1lb,2,4.49,0.0,8.98,Pickup,2024-01-04
1110690,5098412,Takeshi,Wood,twood1782@outlook.com,Indiana,NGL Energy,20lb,4,24.99,5.0,94.96,Delivery,2024-07-19
9664866,7223751,Aiko,Cole,acole@yahoo.com,Colorado,Suburban Propane,420lb,4,849.0,0.0,3396.0,Delivery,2024-09-28
2861110,9363326,Chloe,Hernandez,chloe_hernandez@icloud.com,Kansas,AmeriGas,420lb,5,849.0,0.0,4245.0,Pickup,2024-09-19
8223223,4024309,Dmitri,Morales,dmitri.m18@sbcglobal.net,Ohio,NGL Energy,33lb,5,49.95,0.0,249.75,Delivery,2024-07-07
8079391,9797727,Diego,Cooper,diego_cooper@icloud.com,North Carolina,Ferrellgas,33lb,5,49.95,37.46,212.29,Pickup,2024-02-07
9939702,2893218,Thomas,Gonzalez,thomas.gonzalez@live.com,Florida,NGL Energy,20lb,4,24.99,0.0,99.96,Delivery,2024-03-13
9982810,8212753,Jamal,Wood,jwood1154@live.com,Michigan,Blue Rhino,100lb,3,149.0,0.0,447.0,Delivery,2024-02-04
4120669,8519121,William,Lewis,william.l89@hotmail.com,Georgia,Suburban Propane,33lb,5,49.95,0.0,249.75,Delivery,2024-08-31
9880006,1946973,Sofia,Wells,sofia.w94@hotmail.com,Louisiana,AmeriGas,33lb,3,49.95,0.0,149.85,Pickup,2024-12-09
8775925,6170227,David,Patterson,david.patterson@hotmail.com,Louisiana,AmeriGas,20lb,1,24.99,0.0,24.99,Pickup,2024-01-21
8981342,1485654,Patricia,Long,patricia_long@gmail.com,Tennessee,Suburban Propane,420lb,3,849.0,0.0,2547.0,Delivery,2024-01-13
5329920,2042273,Roberto,Stevens,rstevens@hotmail.com,Missouri,NGL Energy,420lb,5,849.0,0.0,4245.0,Delivery,2024-06-03
7880270,2512187,Maeve,Long,mlong@comcast.net,Connecticut,Suburban Propane,20lb,3,24.99,3.75,71.22,Delivery,2024-01-21
6675742,7818496,Marcus,Owens,owens.m@icloud.com,Illinois,NGL Energy,420lb,5,849.0,339.6,3905.4,Delivery,2024-09-09
8286418,6539837,Dwight,Wright,dwight_wright@hotmail.com,Arizona,Suburban Propane,1lb,2,4.49,0.0,8.98,Pickup,2024-06-21
7829609,7891662,Patricia,Price,price.p@sbcglobal.net,Connecticut,AmeriGas,100lb,1,149.0,0.0,149.0,Pickup,2024-09-17
9179175,3359075,Darius,Myers,darius.myers@icloud.com,Georgia,Suburban Propane,420lb,1,849.0,0.0,849.0,Pickup,2024-12-10
2529935,9689889,Daniel,Thomas,daniel.t16@attnet,Nevada,AmeriGas,100lb,3,149.0,53.64,393.36,Pickup,2024-07-06
5771825,3718884,Natasha,Baker,natasha.baker@hotmail.com,Oklahoma,NGL Energy,420lb,2,849.0,0.0,1698.0,Delivery,2024-11-09
3149723,6020319,Eugene,Alvarez,ealvarez1526@att.net,Michigan,Ferrellgas,420lb,4,849.0,407.52,2988.48,Delivery,2024-08-28
1925278,4431161,Priya,Cooper,priya37@att.net,Colorado,AmeriGas,100lb,5,149.0,37.25,707.75,Pickup,2024-02-26
6500359,7844947,Brianna,Cook,bcook315@yahoo.com,Utah,NGL Energy,420lb,2,849.0,0.0,1698.0,Delivery,2024-09-24
8977571,2458591,Arjun,Martinez,arjunmartinez522@gmail.com,Missouri,Ferrellgas,1lb,1,4.49,0.0,4.49,Delivery,2024-02-25
1992308,6357240,Peter,Jordan,peter72@outlook.com,New York,Ferrellgas,1lb,2,4.49,1.35,7.63,Pickup,2024-08-24
4840752,1279121,Takeshi,Foster,foster.t@yahoo.com,Connecticut,NGL Energy,420lb,2,849.0,0.0,1698.0,Pickup,2024-02-20
9239948,1563316,Nathan,Thomas,nathan.thomas@icloud.com,Georgia,NGL Energy,1lb,2,4.49,0.9,8.08,Pickup,2024-08-31
4194751,1563316,Nathan,Thomas,nathan.thomas@icloud.com,Georgia,Suburban Propane,1lb,4,4.49,0.0,17.96,Delivery,2024-04-12
9960751,4442778,Jessica,Snyder,jessica.s30@icloud.com,Arizona,Suburban Propane,20lb,5,24.99,0.0,124.95,Delivery,2024-06-28
1979271,9988193,Siobhan,Garcia,garcia.s@att.net,New York,Ferrellgas,420lb,5,849.0,0.0,4245.0,Delivery,2024-07-09
3190232,8212753,Jamal,Wood,jwood1154@live.com,Michigan,Suburban Propane,33lb,2,49.95,7.99,91.91,Delivery,2024-01-02
1479597,8318550,William,Bryant,william55@yahoo.com,Louisiana,Suburban Propane,420lb,4,849.0,0.0,3396.0,Pickup,2024-03-02
3560283,3920762,Kenji,Woods,kenjiwoods486@icloud.com,Georgia,Blue Rhino,20lb,2,24.99,0.0,49.98,Pickup,2024-02-06
2953294,9646701,Priya,Henry,priya_henry@sbcglobal.net,New Mexico,Blue Rhino,420lb,3,849.0,0.0,2547.0,Pickup,2024-07-14
8327199,4700025,Marcus,Rivera,rivera.m@hotmail.com,Colorado,Blue Rhino,1lb,2,4.49,0.0,8.98,Delivery,2024-11-21
3912886,6682698,Keisha,Stevens,kstevens@yahoo.com,Oklahoma,AmeriGas,100lb,3,149.0,35.76,411.24,Delivery,2024-01-21
6376490,8713146,Valentina,Griffin,valentina_griffin@outlook.com,Maryland,Ferrellgas,33lb,5,49.95,0.0,249.75,Delivery,2024-04-12
4845687,9480665,Natasha,Patel,npatel@att.net,Oklahoma,AmeriGas,20lb,4,24.99,5.0,94.96,Delivery,2024-03-14
7309161,3678638,Arjun,Morales,amorales@hotmail.com,Arizona,Ferrellgas,100lb,3,149.0,67.05,379.95,Pickup,2024-10-21
9945709,9519948,Marcus,Torres,marcustorres1457@yahoo.com,Colorado,AmeriGas,1lb,2,4.49,0.0,8.98,Pickup,2024-09-01
3264070,4240708,Jason,Reynolds,jason52@comcast.net,Massachusetts,Blue Rhino,1lb,4,4.49,1.44,16.52,Pickup,2024-04-21
3719366,4240708,Jason,Reynolds,jason52@comcast.net,Massachusetts,NGL Energy,1lb,1,4.49,0.0,4.49,Pickup,2024-06-18
9059592,2832517,Fatima,Reed,fatima.r30@gmail.com,California,Blue Rhino,20lb,4,24.99,0.0,99.96,Pickup,2024-07-19
3610008,2950183,Ivan,Singh,ivansingh1915@sbcglobal.net,Nevada,AmeriGas,1lb,2,4.49,0.9,8.08,Pickup,2024-05-20
4334495,2921542,Mei,Cruz,mei.cruz@yahoo.com,Louisiana,Ferrellgas,20lb,1,24.99,0.0,24.99,Pickup,2024-11-23
9254874,5418934,Andre,Evans,andreevans1857@att.net,Michigan,AmeriGas,20lb,3,24.99,6.0,68.97,Delivery,2024-05-27
4085491,8948107,Lars,Gibson,lgibson@outlook.com,Arizona,Blue Rhino,1lb,1,4.49,0.0,4.49,Pickup,2024-10-30
3946849,5408072,Isabel,Ramos,ramos.i@live.com,Ohio,AmeriGas,1lb,2,4.49,0.0,8.98,Pickup,2024-10-03
6663891,4486102,Dmitri,Howard,dhoward@yahoo.com,Minnesota,Blue Rhino,1lb,5,4.49,0.0,22.45,Delivery,2024-01-08
6447428,6539837,Dwight,Wright,dwight_wright@hotmail.com,Arizona,Suburban Propane,20lb,4,24.99,0.0,99.96,Pickup,2024-03-14
5061765,8944327,Fatima,Cook,fcook@hotmail.com,Kansas,Ferrellgas,420lb,1,849.0,0.0,849.0,Delivery,2024-08-22
8029809,2323049,Omar,Edwards,omar_edwards@att.net,Michigan,Suburban Propane,420lb,2,849.0,169.8,1528.2,Pickup,2024-04-23
2081661,9517169,Stephen,Ramirez,sramirez@aol.com,Kansas,Blue Rhino,100lb,2,149.0,29.8,268.2,Pickup,2024-06-10
1438686,6170227,David,Patterson,david.patterson@hotmail.com,Louisiana,Ferrellgas,33lb,2,49.95,0.0,99.9,Pickup,2024-07-13
9230125,1899411,Diego,Hill,diego_hill@live.com,New York,NGL Energy,420lb,5,849.0,0.0,4245.0,Pickup,2024-11-11
1334200,7171347,Ricardo,West,ricardo_west@sbcglobal.net,Missouri,AmeriGas,100lb,1,149.0,0.0,149.0,Delivery,2024-04-12
3914404,6438436,Ebony,Garcia,ebony40@yahoo.com,Georgia,Blue Rhino,20lb,5,24.99,0.0,124.95,Delivery,2024-01-23
5368887,9284509,Benjamin,Lee,benjamin.lee@live.com,Wisconsin,AmeriGas,33lb,1,49.95,0.0,49.95,Delivery,2024-03-14
3908477,7444964,Pooja,Bailey,pooja74@outlook.com,Wisconsin,Ferrellgas,1lb,5,4.49,2.25,20.2,Delivery,2024-09-20
8247127,2672884,Erik,Gibson,egibson@gmail.com,Ohio,Blue Rhino,420lb,5,849.0,0.0,4245.0,Delivery,2024-02-26
8108481,7224540,Gunnar,Gonzalez,ggonzalez@live.com,New Mexico,Ferrellgas,33lb,2,49.95,0.0,99.9,Pickup,2024-09-16
1233207,1432519,Ana,Jones,ana.j42@aol.com,Texas,NGL Energy,20lb,1,24.99,0.0,24.99,Delivery,2024-10-17
2477088,2582524,Lamont,Wallace,wallace.l@aol.com,Oklahoma,Blue Rhino,420lb,4,849.0,0.0,3396.0,Delivery,2024-10-29
1251897,2221854,Ethan,Kim,ethan.k90@live.com,Colorado,Ferrellgas,100lb,2,149.0,0.0,298.0,Pickup,2024-10-31
4399754,1675419,Joseph,Bailey,joseph.bailey@icloud.com,Georgia,Suburban Propane,33lb,4,49.95,0.0,199.8,Pickup,2024-07-10
7808465,2893218,Thomas,Gonzalez,thomas.gonzalez@live.com,Florida,Ferrellgas,100lb,5,149.0,0.0,745.0,Pickup,2024-04-23
2209981,9519948,Marcus,Torres,marcustorres1457@yahoo.com,Colorado,Blue Rhino,1lb,4,4.49,0.0,17.96,Pickup,2024-11-11
6867997,4769795,Susan,Ross,susan.r29@gmail.com,Texas,Ferrellgas,20lb,3,24.99,0.0,74.97,Pickup,2024-10-11
2346274,7082139,Lucia,Watson,watson.l@yahoo.com,Maryland,Ferrellgas,420lb,1,849.0,127.35,721.65,Pickup,2024-03-19
7704473,7374122,Lamont,Ortiz,lamont_ortiz@aol.com,Wisconsin,Ferrellgas,100lb,1,149.0,14.9,134.1,Pickup,2024-04-15
9294125,2795765,Lucia,Ramirez,lucia_ramirez@hotmail.com,Indiana,Suburban Propane,1lb,2,4.49,0.0,8.98,Delivery,2024-12-17
5152891,2338687,Irina,Walker,irina_walker@comcast.net,Utah,Ferrellgas,1lb,4,4.49,0.9,17.06,Delivery,2024-12-27
5516136,6204824,Raj,Scott,rajscott709@live.com,Colorado,Blue Rhino,420lb,3,849.0,0.0,2547.0,Delivery,2024-11-22
5105861,5928582,Harold,Perez,harold38@yahoocom,Michigan,Ferrellgas,33lb,3,49.95,0.0,149.85,Delivery,2024-12-27
5214532,1985360,Erik,Martinez,erik.martinez@yahoo.com,Tennessee,Blue Rhino,420lb,4,849.0,0.0,3396.0,Delivery,2024-12-15
5191903,6539837,Dwight,Wright,dwight_wright@hotmail.com,Arizona,Blue Rhino,33lb,3,49.95,17.98,131.87,Pickup,2024-01-24
9793246,3684131,Joseph,Adams,jadams146@live.com,Florida,Blue Rhino,20lb,3,24.99,0.0,74.97,Delivery,2024-02-23
2813693,1987737,Boris,Thompson,boris66@gmail.com,Georgia,Suburban Propane,1lb,3,4.49,0.0,13.47,Delivery,2024-08-05
7905438,7210606,Hiroshi,Morris,hiroshimorris1322@hotmail.com,Illinois,AmeriGas,33lb,2,49.95,0.0,99.9,Pickup,2024-08-08
7688732,5780297,Nathan,Morgan,nathan.m61@att.net,Iowa,Ferrellgas,1lb,3,4.49,0.0,13.47,Pickup,2024-10-11
3066510,9799030,Megan,Kim,mkim@comcast.net,Illinois,NGL Energy,420lb,3,849.0,254.7,2292.3,Pickup,2024-01-05
9860239,1432519,Ana,Jones,ana.j42@aol.com,Texas,NGL Energy,1lb,5,4.49,0.0,22.45,Pickup,2024-11-19
4038955,9143903,Dmitri,Burns,dburns572@outlook.com,Connecticut,Ferrellgas,1lb,4,4.49,1.8,16.16,Pickup,2024-05-16
8872850,7183841,Nadia,Singh,nadia87@comcast.net.com,Georgia,Blue Rhino,20lb,2,24.99,7.5,42.48,Delivery,2024-05-17
5824408,9480665,Natasha,Patel,npatel@att.net,Oklahoma,AmeriGas,20lb,4,24.99,0.0,99.96,Delivery,2024-08-26
4311759,7145971,Kenji,Henderson,kenji.henderson@live.com,Massachusetts,AmeriGas,420lb,5,849.0,509.4,3735.6,Delivery,2024-01-31
3600333,6507321,Bridget,Thompson,bridget66@hotmail.com,Colorado,Ferrellgas,1lb,2,4.49,0.45,8.53,Delivery,2024-01-31
5858602,4348276,Emma,Sullivan,emma.s4@hotmail.com,Massachusetts,AmeriGas,100lb,5,149.0,0.0,745.0,Delivery,2024-03-31
1457985,1454696,Aaliyah,Ramos,aramos447@outlook.com,North Carolina,Ferrellgas,100lb,1,149.0,7.45,141.55,Delivery,2024-09-14
3669548,9712003,Ahmed,Harris,ahmedharris956@comcast.net,Utah,Suburban Propane,420lb,4,849.0,0.0,3396.0,Pickup,2024-02-14
5721406,8612582,Leila,Reyes,leila.r93@hotmail.com,Pennsylvania,Ferrellgas,100lb,4,149.0,0.0,596.0,Pickup,2024-02-03
4266623,9799030,Megan,Kim,mkim@comcast.net,Illinois,Blue Rhino,20lb,2,24.99,0.0,49.98,Pickup,2024-06-03
9041683,2893218,Thomas,Gonzalez,thomas.gonzalez@live.com,Florida,Suburban Propane,420lb,2,849.0,135.84,1562.16,Pickup,2024-06-22
3217531,6440561,Barbara,Rogers,barbara35@gmail.com,Florida,Suburban Propane,1lb,2,4.49,0.0,8.98,Pickup,2024-09-18
5409982,7223751,Aiko,Cole,acole@yahoo.com,Colorado,Suburban Propane,33lb,3,49.95,14.99,134.86,Delivery,2024-11-15
7611593,6033115,Emma,Hughes,emma.hughes@yahoo.com,Louisiana,NGL Energy,420lb,1,849.0,0.0,849.0,Delivery,2024-02-06
8997703,6020319,Eugene,Alvarez,ealvarez1526@att.net,Michigan,NGL Energy,33lb,2,49.95,11.99,87.91,Pickup,2024-03-15
1360413,8307727,Ahmed,Myers,ahmedmyers646@icloud.com,Georgia,Ferrellgas,20lb,1,24.99,2.0,22.99,Delivery,2024-03-30
1651169,3198638,Ryo,Ramirez,rramirez@outlook.com,Maryland,Suburban Propane,33lb,5,49.95,0.0,249.75,Pickup,2024-03-17
2768852,5608259,Barbara,Russell,barbararussell710@att.net,Nevada,Blue Rhino,100lb,4,149.0,0.0,596.0,Pickup,2024-03-28
4827527,4335942,Helga,Gonzalez,hgonzalez1281@icloud.com,Connecticut,Ferrellgas,420lb,4,849.0,0.0,3396.0,Delivery,2024-11-08
7799441,2867825,Richard,Diaz,richard.d95@icloud.com,New York,Suburban Propane,100lb,5,149.0,0.0,745.0,Pickup,2024-04-16
5653591,9801946,Sean,Walker,sean_walker@icloud.com,Illinois,NGL Energy,33lb,3,49.95,22.48,127.37,Pickup,2024-02-24
8163592,2374158,Antoine,Garcia,antoine.garcia@att.net,New Mexico,Ferrellgas,33lb,2,49.95,0.0,99.9,Delivery,2024-04-06
4176986,5842082,Benjamin,Wright,benjamin_wright@sbcglobal.net,North Carolina,Suburban Propane,20lb,4,24.99,0.0,99.96,Pickup,2024-03-30
2237003,1485654,Patricia,Long,patricia_long@gmail.com,Tennessee,Ferrellgas,1lb,5,4.49,2.25,20.2,Delivery,2024-05-04
8206488,1485654,Patricia,Long,patricia_long@gmail.com,Tennessee,Blue Rhino,1lb,5,4.49,0.0,22.45,Delivery,2024-10-19
2586340,7084862,Destiny,Perry,destiny51@att.net,North Carolina,NGL Energy,20lb,4,24.99,0.0,99.96,Delivery,2024-09-21
5525304,9796605,Jerome,Green,jgreen633@att.net,Connecticut,Suburban Propane,1lb,1,4.49,0.54,3.95,Pickup,2024-03-11
3019210,9225346,Chloe,White,chloe19@yahoo.com,Florida,AmeriGas,420lb,2,849.0,203.76,1494.24,Pickup,2024-10-30
2557253,7844947,Brianna,Cook,bcook315@yahoo.com,Utah,NGL Energy,420lb,3,849.0,0.0,2547.0,Pickup,2024-04-25
2568383,7594429,Sigrid,King,sigrid.king@icloud.com,Michigan,Ferrellgas,20lb,5,24.99,12.5,112.45,Pickup,2024-12-05
5935599,4700025,Marcus,Rivera,rivera.m@hotmail.com,Colorado,AmeriGas,33lb,5,49.95,0.0,249.75,Pickup,2024-02-24
8322660,1985360,Erik,Martinez,erik.martinez@yahoo.com,Tennessee,NGL Energy,100lb,2,149.0,0.0,298.0,Pickup,2024-06-17
3808198,3551903,Jerome,Wilson,jerome13@outlook.com,Oklahoma,AmeriGas,1lb,4,4.49,1.8,16.16,Delivery,2024-10-07
2443011,4882808,Jessica,Hill,jessica.h59@gmail.com,Washington,Ferrellgas,20lb,4,24.99,0.0,99.96,Delivery,2024-09-24
8859576,9633492,James,Burns,burns.j@sbcglobal.net,Missouri,Blue Rhino,33lb,4,49.95,0.0,199.8,Delivery,2024-11-04
2916579,2042273,Roberto,Stevens,rstevens@hotmail.com,Missouri,AmeriGas,100lb,3,149.0,0.0,447.0,Delivery,2024-02-01
7439371,1098919,Hiroshi,Gray,gray.h@comcast.net,Wisconsin,AmeriGas,33lb,2,49.95,0.0,99.9,Delivery,2024-01-31
9854698,8108462,Peter,Jackson,peter.jackson@att.net,Kansas,Ferrellgas,33lb,2,49.95,0.0,99.9,Delivery,2024-07-21
6137252,9480665,Natasha,Patel,npatel@att.net,Oklahoma,NGL Energy,1lb,4,4.49,0.0,17.96,Pickup,2024-07-07
3358208,1044891,Vikram,Chavez,vchavez671@live.com,Georgia,Blue Rhino,1lb,5,4.49,0.0,22.45,Pickup,2024-09-13
9923876,8713146,Valentina,Griffin,valentina_griffin@outlook.com,Maryland,NGL Energy,33lb,4,49.95,0.0,199.8,Pickup,2024-07-21
7542233,2472884,Megan,Powell,megan_powell@yahoo.com,Oklahoma,AmeriGas,1lb,2,4.49,0.0,8.98,Pickup,2024-11-07
3535087,3560856,Monique,Thompson,moniquethompson265@yahoo.com,New York,Blue Rhino,100lb,5,149.0,0.0,745.0,Pickup,2024-04-05
3697606,7358385,Eugene,Rodriguez,eugene63@sbcglobal.net,Pennsylvania,NGL Energy,33lb,2,49.95,0.0,99.9,Pickup,2024-03-10
2990747,9797727,Diego,Cooper,diego_cooper@icloud.com,North Carolina,AmeriGas,100lb,3,149.0,22.35,424.65,Pickup,2024-05-03
3412052,8212753,Jamal,Wood,jwood1154@live.com,Michigan,AmeriGas,420lb,1,849.0,127.35,721.65,Pickup,2024-02-23
7587730,3477824,Mohammed,Perez,mohammed_perez@outlook.com,Virginia,Blue Rhino,100lb,1,149.0,0.0,149.0,Delivery,2024-08-17
9787280,6455706,Hana,Washington,hwashington1110@hotmail.com,Tennessee,NGL Energy,1lb,2,4.49,0.0,8.98,Pickup,2024-01-27
4581434,7724045,Jessica,Adams,jessicaadams1603@gmail.com,Pennsylvania,Ferrellgas,420lb,1,849.0,0.0,849.0,Delivery,2024-12-12
2723751,5856117,Shannon,Sanchez,ssanchez1604@gmail.com,Illinois,AmeriGas,20lb,1,24.99,0.0,24.99,Pickup,2024-07-16
2509387,2672884,Erik,Gibson,egibson@gmail.com,Ohio,NGL Energy,33lb,2,49.95,11.99,87.91,Delivery,2024-10-04
7312844,5418934,Andre,Evans,andreevans1857@att.net,Michigan,Ferrellgas,1lb,2,4.49,0.0,8.98,Pickup,2024-02-18
8213549,9230828,Emma,Carter,ecarter@aol.com,Minnesota,NGL Energy,420lb,5,849.0,636.75,3608.25,Pickup,2024-10-29
7621429,8948107,Lars,Gibson,lgibson@outlook.com,Arizona,NGL Energy,33lb,5,49.95,0.0,249.75,Delivery,2024-02-09
6297073,2893218,Thomas,Gonzalez,thomas.gonzalez@live.com,Florida,Ferrellgas,420lb,2,849.0,0.0,1698.0,Pickup,2024-04-05
8699159,3718884,Natasha,Baker,natasha.baker@hotmail.com,Oklahoma,Blue Rhino,1lb,3,4.49,0.0,13.47,Delivery,2024-08-02
6078288,7084862,Destiny,Perry,destiny51@att.net,North Carolina,NGL Energy,20lb,4,24.99,0.0,99.96,Pickup,2024-06-28
1907367,8095702,Linda,Watson,linda_watson@live.com,Louisiana,AmeriGas,420lb,1,849.0,0.0,849.0,Pickup,2024-05-08
5806467,5408072,Isabel,Ramos,ramos.i@live.com,Ohio,NGL Energy,100lb,4,149.0,0.0,596.0,Pickup,2024-02-27
4016651,8212753,Jamal,Wood,jwood1154@live.com,Michigan,Ferrellgas,1lb,2,4.49,0.0,8.98,Pickup,2024-05-21
5164420,9517169,Stephen,Ramirez,sramirez@aol.com,Kansas,Ferrellgas,100lb,5,149.0,74.5,670.5,Delivery,2024-03-25
1661445,2373555,Erik,Hayes,erik73@att.net,New York,Suburban Propane,420lb,5,849.0,509.4,3735.6,Pickup,2024-12-01
3225862,6261415,Barbara,Thomas,bthomas1104@live.com,Illinois,Blue Rhino,420lb,5,849.0,0.0,4245.0,Delivery,2024-04-26
3932663,8175395,Carmen,Brown,carmenbrown1883@yahoo.com,Iowa,Suburban Propane,1lb,5,4.49,0.0,22.45,Pickup,2024-09-18
3102926,8612582,Leila,Reyes,leila.r93@hotmail.com,Pennsylvania,Blue Rhino,20lb,1,24.99,0.0,24.99,Pickup,2024-10-06
6561900,1485654,Patricia,Long,patricia_long@gmail.com,Tennessee,Suburban Propane,20lb,4,24.99,5.0,94.96,Delivery,2024-04-04
5132498,3551903,Jerome,Wilson,jerome13@outlook.com,Oklahoma,NGL Energy,20lb,3,24.99,0.0,74.97,Delivery,2024-01-07
5450404,3770370,Nadia,Washington,washington.n@live.com,Maryland,Ferrellgas,33lb,2,49.95,11.99,87.91,Delivery,2024-06-29
5164755,6261415,Barbara,Thomas,bthomas1104@live.com,Illinois,Ferrellgas,100lb,3,149.0,0.0,447.0,Delivery,2024-02-08
2625220,6503032,Yuri,Jackson,yuri_jackson@sbcglobal.net,New York,AmeriGas,100lb,5,149.0,0.0,745.0,Delivery,2024-05-20
1971500,5408072,Isabel,Ramos,ramos.i@live.com,Ohio,Blue Rhino,1lb,4,4.49,2.69,15.27,Pickup,2024-08-20
1061687,2425342,Linda,Ramirez,linda.ramirez@outlook.com,North Carolina,Suburban Propane,20lb,4,24.99,0.0,99.96,Pickup,2024-08-01
9310722,2373555,Erik,Hayes,erik73@att.net,New York,Ferrellgas,20lb,2,24.99,0.0,49.98,Pickup,2024-07-25
4696630,6455706,Hana,Washington,hwashington1110@hotmail.com,Tennessee,Ferrellgas,33lb,5,49.95,19.98,229.77,Pickup,2024-07-03
3396950,7435505,Brandon,Woods,brandonwoods640@outlook.com,Connecticut,Blue Rhino,420lb,4,849.0,339.6,3056.4,Delivery,2024-02-20
3861635,9874152,Robert,Snyder,robertsnyder1997@hotmail.com,North Carolina,Blue Rhino,100lb,5,149.0,111.75,633.25,Pickup,2024-04-28
7049733,9284509,Benjamin,Lee,benjamin.lee@live.com,Wisconsin,Suburban Propane,33lb,3,49.95,0.0,149.85,Delivery,2024-05-09
3017289,8926478,Sofia,Murray,sofia.murray@sbcglobalnet,Texas,NGL Energy,100lb,3,149.0,44.7,402.3,Delivery,2024-05-06
5314727,9214801,Diego,Hayes,dhayes781@att.net,Minnesota,AmeriGas,1lb,1,4.49,0.0,4.49,Delivery,2024-12-30
3613190,2446455,Susan,Cruz,scruz1151@comcast.net,Maryland,Blue Rhino,100lb,1,149.0,11.92,137.08,Delivery,2024-08-15
6804775,8926478,Sofia,Murray,sofia.murray@sbcglobal.net,Texas,Suburban Propane,20lb,5,24.99,0.0,124.95,Pickup,2024-07-14
3339134,5334434,Camille,Richardson,camille_richardson@live.com,Missouri,NGL Energy,1lb,3,4.49,2.02,11.45,Pickup,2024-08-21
8312602,7296605,Priya,Edwards,priya.e90@yahoo.com,Maryland,Blue Rhino,20lb,5,24.99,0.0,124.95,Delivery,2024-02-26
1688736,3673322,Shanice,Mendoza,smendoza1875@sbcglobal.net,Oregon,NGL Energy,20lb,2,24.99,0.0,49.98,Pickup,2024-11-30
9077690,3477824,Mohammed,Perez,mohammed_perez@outlook.com,Virginia,Ferrellgas,1lb,1,4.49,0.0,4.49,Pickup,2024-10-12
7793112,4882808,Jessica,Hill,jessica.h59@gmail.com,Washington,Blue Rhino,33lb,1,49.95,0.0,49.95,Delivery,2024-01-22
6860345,9230828,Emma,Carter,ecarter@aol.com,Minnesota,Ferrellgas,20lb,1,24.99,0.0,24.99,Delivery,2024-03-09
4190481,8175395,Carmen,Brown,carmenbrown1883@yahoo.com,Iowa,Suburban Propane,20lb,2,24.99,0.0,49.98,Delivery,2024-03-22
9782376,4240708,Jason,Reynolds,jason52@comcast.net,Massachusetts,Suburban Propane,20lb,5,24.99,0.0,124.95,Pickup,2024-09-07
5878387,9633492,James,Burns,burns.j@sbcglobal.net,Missouri,AmeriGas,100lb,4,149.0,0.0,596.0,Delivery,2024-02-17
6037904,9480665,Natasha,Patel,npatel@att.net,Oklahoma,AmeriGas,20lb,5,24.99,12.5,112.45,Pickup,2024-01-17
6751404,8212753,Jamal,Wood,jwood1154@live.com,Michigan,Ferrellgas,100lb,5,149.0,0.0,745.0,Pickup,2024-06-04
1673252,6919270,Fatima,Patel,fpatel@comcast.net,Florida,Blue Rhino,420lb,1,849.0,0.0,849.0,Delivery,2024-10-19
